id_bvote, scrutin, annee, tour, date, num_circ, num_quartier, num_arrond, num_bureau, nb_procu, nb_inscr, nb_emarg, nb_blanc, nb_nul, nb_exprim
15-1,Municipales,2020,2,2020-06-28,12,57,15,1,42,1213,471,471,7,0
15-2,Municipales,2020,2,2020-06-28,12,57,15,2,67,1409,611,612,6,3
15-3,Municipales,2020,2,2020-06-28,12,57,15,3,37,1332,517,516,8,3
15-4,Municipales,2020,2,2020-06-28,12,59,15,4,34,1629,603,603,10,4
15-5,Municipales,2020,2,2020-06-28,12,59,15,5,43,1639,556,556,8,3
15-6,Municipales,2020,2,2020-06-28,12,59,15,6,49,1603,601,601,8,5
15-7,Municipales,2020,2,2020-06-28,12,59,15,7,36,1560,565,565,5,4
15-8,Municipales,2020,2,2020-06-28,12,59,15,8,46,1401,657,656,6,5
15-9,Municipales,2020,2,2020-06-28,12,59,15,9,34,1492,596,595,7,10
15-10,Municipales,2020,2,2020-06-28,12,59,15,10,30,1514,528,528,10,4
15-11,Municipales,2020,2,2020-06-28,12,59,15,11,44,1587,628,628,9,7
15-12,Municipales,2020,2,2020-06-28,12,59,15,12,35,1722,705,705,6,5
15-13,Municipales,2020,2,2020-06-28,12,59,15,13,30,1639,661,661,2,6
15-14,Municipales,2020,2,2020-06-28,12,59,15,14,48,1696,703,703,7,3
15-15,Municipales,2020,2,2020-06-28,12,59,15,15,24,1559,578,578,11,7
15-16,Municipales,2020,2,2020-06-28,12,59,15,16,26,1692,740,740,8,8
15-17,Municipales,2020,2,2020-06-28,12,59,15,17,33,1552,551,551,5,4
15-18,Municipales,2020,2,2020-06-28,12,59,15,18,16,1396,549,549,4,6
15-19,Municipales,2020,2,2020-06-28,12,59,15,19,33,1401,605,605,8,7
15-20,Municipales,2020,2,2020-06-28,12,59,15,20,11,1499,608,608,3,8
15-21,Municipales,2020,2,2020-06-28,12,59,15,21,37,1361,580,580,5,2
15-22,Municipales,2020,2,2020-06-28,12,59,15,22,51,1450,574,574,6,2
15-23,Municipales,2020,2,2020-06-28,12,58,15,23,25,1521,674,674,10,9
15-24,Municipales,2020,2,2020-06-28,12,58,15,24,55,1556,602,602,9,3
15-25,Municipales,2020,2,2020-06-28,12,58,15,25,57,1580,688,688,5,2
15-26,Municipales,2020,2,2020-06-28,12,58,15,26,50,1570,601,601,8,4
15-27,Municipales,2020,2,2020-06-28,12,58,15,27,13,1463,500,500,10,9
15-28,Municipales,2020,2,2020-06-28,12,58,15,28,23,1498,590,590,9,6
15-29,Municipales,2020,2,2020-06-28,12,58,15,29,52,1510,663,662,6,7
15-30,Municipales,2020,2,2020-06-28,12,58,15,30,66,1531,655,655,6,7
15-31,Municipales,2020,2,2020-06-28,12,58,15,31,30,1570,652,652,5,10
15-32,Municipales,2020,2,2020-06-28,12,58,15,32,75,1503,658,658,12,3
15-33,Municipales,2020,2,2020-06-28,12,58,15,33,55,1515,631,631,4,5
15-34,Municipales,2020,2,2020-06-28,12,58,15,34,32,1651,669,669,7,12
15-35,Municipales,2020,2,2020-06-28,12,58,15,35,42,1653,617,620,4,15
15-36,Municipales,2020,2,2020-06-28,12,58,15,36,38,1585,611,611,11,3
15-37,Municipales,2020,2,2020-06-28,12,58,15,37,46,1577,633,635,9,3
15-38,Municipales,2020,2,2020-06-28,12,58,15,38,20,1512,561,561,14,6
15-39,Municipales,2020,2,2020-06-28,12,58,15,39,25,1554,501,501,10,10
15-40,Municipales,2020,2,2020-06-28,12,58,15,40,24,1479,544,544,12,6
15-41,Municipales,2020,2,2020-06-28,12,58,15,41,40,1599,620,620,11,6
15-42,Municipales,2020,2,2020-06-28,12,57,15,42,20,1085,405,405,8,2
15-43,Municipales,2020,2,2020-06-28,12,57,15,43,44,1319,584,584,6,5
15-44,Municipales,2020,2,2020-06-28,12,57,15,44,19,1561,591,591,11,6
15-45,Municipales,2020,2,2020-06-28,13,57,15,45,30,1576,586,586,12,5
15-46,Municipales,2020,2,2020-06-28,13,57,15,46,30,1464,597,598,12,7
15-47,Municipales,2020,2,2020-06-28,13,57,15,47,29,1616,598,598,16,7
15-48,Municipales,2020,2,2020-06-28,13,57,15,48,12,1523,429,429,9,4
15-49,Municipales,2020,2,2020-06-28,13,57,15,49,17,1587,502,502,3,5
15-50,Municipales,2020,2,2020-06-28,13,57,15,50,21,1471,493,493,8,6
15-51,Municipales,2020,2,2020-06-28,13,57,15,51,23,1593,593,593,13,9
15-52,Municipales,2020,2,2020-06-28,13,57,15,52,14,1528,457,457,9,8
15-53,Municipales,2020,2,2020-06-28,13,57,15,53,27,1570,519,519,10,5
15-54,Municipales,2020,2,2020-06-28,13,57,15,54,32,1524,614,614,11,5
15-55,Municipales,2020,2,2020-06-28,13,57,15,55,28,1501,586,586,7,5
15-56,Municipales,2020,2,2020-06-28,13,57,15,56,53,1702,725,725,22,6
15-57,Municipales,2020,2,2020-06-28,13,57,15,57,33,1477,607,607,8,4
15-58,Municipales,2020,2,2020-06-28,13,57,15,58,45,1495,586,586,12,6
15-59,Municipales,2020,2,2020-06-28,13,57,15,59,27,1525,591,591,6,11
15-60,Municipales,2020,2,2020-06-28,13,57,15,60,60,1602,707,707,11,10
15-61,Municipales,2020,2,2020-06-28,13,57,15,61,46,1495,589,589,8,4
15-62,Municipales,2020,2,2020-06-28,13,57,15,62,56,1547,630,630,5,4
15-63,Municipales,2020,2,2020-06-28,13,57,15,63,28,1389,578,577,8,2
15-64,Municipales,2020,2,2020-06-28,13,57,15,64,35,1407,552,552,6,3
15-65,Municipales,2020,2,2020-06-28,13,57,15,65,34,1385,536,536,7,5
15-66,Municipales,2020,2,2020-06-28,13,57,15,66,45,1537,602,602,10,7
15-67,Municipales,2020,2,2020-06-28,13,57,15,67,34,1596,545,544,8,7
15-68,Municipales,2020,2,2020-06-28,13,57,15,68,42,1636,694,694,9,5
15-69,Municipales,2020,2,2020-06-28,13,57,15,69,45,1665,553,553,5,7
15-70,Municipales,2020,2,2020-06-28,13,57,15,70,31,1671,658,659,5,6
15-71,Municipales,2020,2,2020-06-28,13,57,15,71,35,1640,597,597,8,10
15-72,Municipales,2020,2,2020-06-28,13,57,15,72,34,1499,514,514,10,12
15-73,Municipales,2020,2,2020-06-28,13,57,15,73,32,1379,521,522,6,2
15-74,Municipales,2020,2,2020-06-28,13,60,15,74,41,1573,598,599,7,4
15-75,Municipales,2020,2,2020-06-28,13,60,15,75,33,1389,549,549,9,11
15-76,Municipales,2020,2,2020-06-28,13,60,15,76,4,1185,360,362,9,4
15-77,Municipales,2020,2,2020-06-28,13,60,15,77,26,1513,573,573,11,5
15-78,Municipales,2020,2,2020-06-28,13,60,15,78,18,1086,406,406,14,3
15-79,Municipales,2020,2,2020-06-28,13,60,15,79,21,1251,510,510,12,7
15-80,Municipales,2020,2,2020-06-28,13,60,15,80,7,1510,554,554,15,9
15-81,Municipales,2020,2,2020-06-28,13,60,15,81,21,1499,575,576,8,7
15-82,Municipales,2020,2,2020-06-28,13,60,15,82,40,1480,496,495,15,10
15-83,Municipales,2020,2,2020-06-28,13,60,15,83,61,1558,635,635,7,5
15-84,Municipales,2020,2,2020-06-28,13,60,15,84,26,1447,555,555,5,6
15-85,Municipales,2020,2,2020-06-28,13,60,15,85,45,1655,636,636,14,9
15-86,Municipales,2020,2,2020-06-28,13,60,15,86,12,1287,487,487,6,7
15-87,Municipales,2020,2,2020-06-28,13,60,15,87,32,1478,527,527,9,7
15-88,Municipales,2020,2,2020-06-28,13,60,15,88,31,1506,559,559,5,3
15-89,Municipales,2020,2,2020-06-28,13,60,15,89,35,1447,547,547,7,10
15-90,Municipales,2020,2,2020-06-28,13,60,15,90,31,1356,528,528,8,2
15-91,Municipales,2020,2,2020-06-28,13,60,15,91,36,1571,649,649,9,3
15-92,Municipales,2020,2,2020-06-28,13,60,15,92,14,1462,572,572,6,4
15-93,Municipales,2020,2,2020-06-28,13,60,15,93,27,1525,617,617,12,7
15-94,Municipales,2020,2,2020-06-28,13,60,15,94,30,1532,488,489,11,5
15-95,Municipales,2020,2,2020-06-28,13,60,15,95,35,1400,466,466,10,5
1-1,Municipales,2020,2,2020-06-28,1,1,1,1,31,1047,414,414,6,9
1-2,Municipales,2020,2,2020-06-28,1,2,1,2,33,1209,491,491,7,4
1-3,Municipales,2020,2,2020-06-28,1,2,1,3,38,1243,547,547,2,3
1-4,Municipales,2020,2,2020-06-28,1,2,1,4,34,1338,537,537,13,4
1-5,Municipales,2020,2,2020-06-28,1,2,1,5,18,1053,395,396,5,3
1-6,Municipales,2020,2,2020-06-28,1,2,1,6,37,1228,496,496,15,4
1-7,Municipales,2020,2,2020-06-28,1,3,1,7,38,1134,485,485,4,4
1-8,Municipales,2020,2,2020-06-28,1,3,1,8,15,964,380,379,7,5
1-9,Municipales,2020,2,2020-06-28,1,4,1,9,31,985,394,394,3,5
1-10,Municipales,2020,2,2020-06-28,1,4,1,10,34,897,322,322,1,2
14-1,Municipales,2020,2,2020-06-28,11,55,14,1,45,1366,568,568,4,0
14-2,Municipales,2020,2,2020-06-28,11,55,14,2,41,1496,620,620,3,3
14-3,Municipales,2020,2,2020-06-28,11,55,14,3,64,1616,757,757,7,2
14-4,Municipales,2020,2,2020-06-28,11,55,14,4,42,1528,631,631,7,7
14-5,Municipales,2020,2,2020-06-28,11,55,14,5,40,1408,613,613,3,2
14-6,Municipales,2020,2,2020-06-28,11,55,14,6,35,1476,687,687,4,4
14-7,Municipales,2020,2,2020-06-28,11,55,14,7,32,1476,619,621,4,2
14-8,Municipales,2020,2,2020-06-28,11,55,14,8,32,1488,655,655,5,8
14-9,Municipales,2020,2,2020-06-28,11,55,14,9,31,1516,646,646,9,2
14-10,Municipales,2020,2,2020-06-28,11,55,14,10,18,1439,519,519,5,9
14-11,Municipales,2020,2,2020-06-28,11,55,14,11,24,1398,590,590,4,10
14-12,Municipales,2020,2,2020-06-28,11,55,14,12,35,1570,649,649,13,5
14-13,Municipales,2020,2,2020-06-28,11,55,14,13,40,1554,664,664,4,10
14-14,Municipales,2020,2,2020-06-28,11,56,14,14,53,1578,752,752,4,3
14-15,Municipales,2020,2,2020-06-28,11,56,14,15,33,1577,639,640,7,4
14-16,Municipales,2020,2,2020-06-28,11,56,14,16,33,1541,575,575,7,7
14-17,Municipales,2020,2,2020-06-28,11,56,14,17,42,1504,684,684,5,8
14-18,Municipales,2020,2,2020-06-28,11,56,14,18,29,1582,627,627,7,4
14-19,Municipales,2020,2,2020-06-28,11,56,14,19,26,1658,564,564,9,7
14-20,Municipales,2020,2,2020-06-28,11,56,14,20,18,1413,517,517,11,8
14-21,Municipales,2020,2,2020-06-28,11,56,14,21,7,1415,443,443,9,14
14-22,Municipales,2020,2,2020-06-28,11,56,14,22,21,1555,523,523,6,5
14-23,Municipales,2020,2,2020-06-28,11,56,14,23,32,1553,623,623,13,6
14-24,Municipales,2020,2,2020-06-28,11,56,14,24,24,1616,683,683,7,6
14-25,Municipales,2020,2,2020-06-28,11,56,14,25,44,1561,657,657,5,1
14-26,Municipales,2020,2,2020-06-28,11,53,14,26,19,1305,561,561,9,0
14-27,Municipales,2020,2,2020-06-28,11,53,14,27,37,1107,448,450,1,4
14-28,Municipales,2020,2,2020-06-28,11,53,14,28,89,1564,689,690,7,8
14-29,Municipales,2020,2,2020-06-28,11,53,14,29,34,1626,640,640,9,3
14-30,Municipales,2020,2,2020-06-28,11,53,14,30,38,1416,629,629,6,2
14-31,Municipales,2020,2,2020-06-28,11,53,14,31,55,1399,629,629,7,3
14-32,Municipales,2020,2,2020-06-28,11,53,14,32,38,1422,589,590,5,63
14-33,Municipales,2020,2,2020-06-28,11,53,14,33,33,1573,641,641,5,2
14-34,Municipales,2020,2,2020-06-28,11,54,14,34,30,1377,592,592,9,4
14-35,Municipales,2020,2,2020-06-28,11,54,14,35,29,1495,659,659,9,2
14-36,Municipales,2020,2,2020-06-28,11,54,14,36,19,1321,435,435,1,2
14-37,Municipales,2020,2,2020-06-28,11,54,14,37,14,1491,594,594,12,4
14-38,Municipales,2020,2,2020-06-28,11,54,14,38,35,1321,573,573,3,5
14-39,Municipales,2020,2,2020-06-28,11,54,14,39,32,1461,565,566,3,1
14-40,Municipales,2020,2,2020-06-28,10,54,14,40,29,1596,620,620,5,0
14-41,Municipales,2020,2,2020-06-28,10,54,14,41,35,1701,623,623,6,4
14-42,Municipales,2020,2,2020-06-28,10,55,14,42,28,1766,685,685,8,6
14-43,Municipales,2020,2,2020-06-28,10,55,14,43,34,1492,638,638,5,2
14-44,Municipales,2020,2,2020-06-28,10,55,14,44,37,1513,534,534,9,2
14-45,Municipales,2020,2,2020-06-28,10,55,14,45,24,1560,452,452,4,7
14-46,Municipales,2020,2,2020-06-28,10,56,14,46,30,1377,591,591,6,3
14-47,Municipales,2020,2,2020-06-28,10,56,14,47,28,1423,506,506,10,11
14-48,Municipales,2020,2,2020-06-28,10,56,14,48,14,1511,526,526,12,7
14-49,Municipales,2020,2,2020-06-28,10,56,14,49,30,1587,678,678,7,7
14-50,Municipales,2020,2,2020-06-28,10,56,14,50,42,1532,607,607,5,8
14-51,Municipales,2020,2,2020-06-28,10,56,14,51,14,1422,507,507,7,4
14-52,Municipales,2020,2,2020-06-28,10,56,14,52,13,1524,461,462,6,2
14-53,Municipales,2020,2,2020-06-28,10,56,14,53,10,1471,431,431,6,5
14-54,Municipales,2020,2,2020-06-28,10,56,14,54,19,1565,583,583,2,4
14-55,Municipales,2020,2,2020-06-28,10,56,14,55,16,1676,581,581,9,9
14-56,Municipales,2020,2,2020-06-28,10,56,14,56,11,1451,414,414,13,7
14-57,Municipales,2020,2,2020-06-28,10,56,14,57,4,1539,370,370,11,7
2-1,Municipales,2020,2,2020-06-28,1,6,2,1,21,1185,435,435,10,1
2-2,Municipales,2020,2,2020-06-28,1,6,2,2,23,1036,407,407,7,1
2-3,Municipales,2020,2,2020-06-28,1,5,2,3,19,845,286,286,3,5
2-4,Municipales,2020,2,2020-06-28,1,7,2,4,31,1520,578,578,8,1
2-5,Municipales,2020,2,2020-06-28,1,7,2,5,23,1442,540,539,10,3
2-6,Municipales,2020,2,2020-06-28,1,7,2,6,51,1459,559,559,7,7
2-7,Municipales,2020,2,2020-06-28,1,8,2,7,30,1494,594,594,10,5
2-8,Municipales,2020,2,2020-06-28,1,8,2,8,53,1821,660,660,8,3
2-9,Municipales,2020,2,2020-06-28,1,8,2,9,32,1707,621,621,10,6
2-10,Municipales,2020,2,2020-06-28,1,8,2,10,22,1381,528,528,3,4
16-1,Municipales,2020,2,2020-06-28,14,62,16,1,24,1468,464,465,17,5
16-2,Municipales,2020,2,2020-06-28,14,62,16,2,40,1557,545,545,11,9
16-3,Municipales,2020,2,2020-06-28,14,62,16,3,26,1513,441,441,8,3
16-4,Municipales,2020,2,2020-06-28,14,62,16,4,50,1610,500,504,4,4
16-5,Municipales,2020,2,2020-06-28,14,62,16,5,31,1286,404,404,10,5
16-6,Municipales,2020,2,2020-06-28,14,62,16,6,61,1287,501,501,13,5
16-7,Municipales,2020,2,2020-06-28,14,62,16,7,30,1375,417,417,18,4
16-8,Municipales,2020,2,2020-06-28,14,62,16,8,26,1277,446,445,7,13
16-9,Municipales,2020,2,2020-06-28,14,62,16,9,35,1221,425,425,11,4
16-10,Municipales,2020,2,2020-06-28,14,62,16,10,27,1397,454,454,11,4
16-11,Municipales,2020,2,2020-06-28,14,62,16,11,59,1249,426,426,14,4
16-12,Municipales,2020,2,2020-06-28,14,62,16,12,21,1285,405,405,16,0
16-13,Municipales,2020,2,2020-06-28,14,62,16,13,29,1411,507,507,15,9
16-14,Municipales,2020,2,2020-06-28,14,62,16,14,39,1309,459,459,11,4
16-15,Municipales,2020,2,2020-06-28,14,62,16,15,33,1252,436,436,18,8
16-16,Municipales,2020,2,2020-06-28,14,62,16,16,33,1331,475,475,13,7
16-17,Municipales,2020,2,2020-06-28,14,62,16,17,28,1416,561,561,18,3
16-18,Municipales,2020,2,2020-06-28,14,62,16,18,26,1412,483,482,14,16
16-19,Municipales,2020,2,2020-06-28,14,62,16,19,34,1325,436,436,22,8
16-20,Municipales,2020,2,2020-06-28,14,62,16,20,44,1523,523,523,16,5
16-21,Municipales,2020,2,2020-06-28,14,61,16,21,27,1469,519,519,20,10
16-22,Municipales,2020,2,2020-06-28,14,61,16,22,39,1632,601,601,28,3
16-23,Municipales,2020,2,2020-06-28,14,61,16,23,37,1409,516,516,18,4
16-24,Municipales,2020,2,2020-06-28,14,61,16,24,19,1429,437,437,18,2
16-25,Municipales,2020,2,2020-06-28,14,61,16,25,22,1444,458,458,16,14
16-26,Municipales,2020,2,2020-06-28,14,61,16,26,25,1474,488,488,13,6
16-27,Municipales,2020,2,2020-06-28,14,61,16,27,38,1304,452,452,10,6
16-28,Municipales,2020,2,2020-06-28,14,61,16,28,28,1284,440,441,13,10
16-29,Municipales,2020,2,2020-06-28,14,61,16,29,37,1299,459,458,19,8
16-30,Municipales,2020,2,2020-06-28,14,61,16,30,36,1381,489,489,18,6
16-31,Municipales,2020,2,2020-06-28,14,61,16,31,38,1364,490,490,17,7
16-32,Municipales,2020,2,2020-06-28,14,61,16,32,31,1503,482,483,21,10
16-33,Municipales,2020,2,2020-06-28,14,61,16,33,39,1521,527,527,24,3
16-34,Municipales,2020,2,2020-06-28,14,61,16,34,52,1647,544,544,10,4
16-35,Municipales,2020,2,2020-06-28,14,61,16,35,56,1206,455,456,7,7
16-36,Municipales,2020,2,2020-06-28,14,61,16,36,17,1481,409,409,25,8
16-37,Municipales,2020,2,2020-06-28,14,61,16,37,29,1410,483,482,24,8
16-38,Municipales,2020,2,2020-06-28,14,61,16,38,41,1582,533,532,20,7
16-39,Municipales,2020,2,2020-06-28,14,61,16,39,32,1497,454,454,26,8
16-40,Municipales,2020,2,2020-06-28,14,61,16,40,26,1539,437,437,20,10
16-41,Municipales,2020,2,2020-06-28,14,61,16,41,12,1552,485,485,31,12
16-42,Municipales,2020,2,2020-06-28,14,61,16,42,34,1185,385,384,11,2
16-43,Municipales,2020,2,2020-06-28,14,61,16,43,19,1295,392,392,13,5
16-44,Municipales,2020,2,2020-06-28,14,61,16,44,9,1311,378,378,31,13
16-45,Municipales,2020,2,2020-06-28,14,61,16,45,13,1368,359,359,23,5
16-46,Municipales,2020,2,2020-06-28,14,61,16,46,11,1228,341,340,27,9
16-47,Municipales,2020,2,2020-06-28,14,61,16,47,10,1591,473,473,33,9
16-48,Municipales,2020,2,2020-06-28,14,61,16,48,23,1445,484,484,30,3
16-49,Municipales,2020,2,2020-06-28,14,61,16,49,28,1573,548,548,10,13
16-50,Municipales,2020,2,2020-06-28,14,61,16,50,24,1686,583,583,23,8
16-51,Municipales,2020,2,2020-06-28,14,63,16,51,43,1709,494,495,22,2
16-52,Municipales,2020,2,2020-06-28,14,63,16,52,13,1621,489,489,15,5
16-53,Municipales,2020,2,2020-06-28,4,63,16,53,21,1449,423,423,9,6
16-54,Municipales,2020,2,2020-06-28,4,63,16,54,24,1410,372,372,6,4
16-55,Municipales,2020,2,2020-06-28,4,63,16,55,23,1578,543,543,12,3
16-56,Municipales,2020,2,2020-06-28,4,63,16,56,23,1483,452,466,3,11
16-57,Municipales,2020,2,2020-06-28,4,63,16,57,25,1493,492,492,26,3
16-58,Municipales,2020,2,2020-06-28,4,63,16,58,15,1497,438,438,6,7
16-59,Municipales,2020,2,2020-06-28,4,63,16,59,32,1509,552,551,11,2
16-60,Municipales,2020,2,2020-06-28,4,63,16,60,38,1504,486,486,11,4
16-61,Municipales,2020,2,2020-06-28,4,64,16,61,33,1372,429,429,6,5
16-62,Municipales,2020,2,2020-06-28,4,64,16,62,13,1469,453,453,22,4
16-63,Municipales,2020,2,2020-06-28,4,64,16,63,76,1430,456,456,20,10
16-64,Municipales,2020,2,2020-06-28,4,64,16,64,17,1191,401,401,13,4
16-65,Municipales,2020,2,2020-06-28,4,65,16,65,10,1389,420,420,15,4
16-66,Municipales,2020,2,2020-06-28,4,64,16,66,11,1203,320,320,10,2
16-67,Municipales,2020,2,2020-06-28,4,64,16,67,18,1332,425,425,14,6
16-68,Municipales,2020,2,2020-06-28,4,64,16,68,33,1396,386,386,11,6
17-1,Municipales,2020,2,2020-06-28,3,67,17,1,25,1405,493,493,7,4
17-2,Municipales,2020,2,2020-06-28,3,67,17,2,29,1460,497,497,4,2
17-3,Municipales,2020,2,2020-06-28,3,67,17,3,47,1505,553,553,7,5
17-4,Municipales,2020,2,2020-06-28,3,67,17,4,29,1548,546,547,12,2
17-5,Municipales,2020,2,2020-06-28,3,67,17,5,38,1456,592,592,9,3
17-6,Municipales,2020,2,2020-06-28,3,67,17,6,48,1435,519,519,12,9
17-7,Municipales,2020,2,2020-06-28,3,67,17,7,49,1454,618,618,10,5
17-8,Municipales,2020,2,2020-06-28,3,67,17,8,36,1523,572,572,9,5
17-9,Municipales,2020,2,2020-06-28,3,67,17,9,50,1701,680,680,12,5
17-10,Municipales,2020,2,2020-06-28,3,67,17,10,29,1410,513,511,7,5
17-11,Municipales,2020,2,2020-06-28,3,67,17,11,30,1446,576,576,8,3
17-12,Municipales,2020,2,2020-06-28,3,67,17,12,32,1508,580,580,12,6
17-13,Municipales,2020,2,2020-06-28,3,67,17,13,33,1600,567,567,4,4
17-14,Municipales,2020,2,2020-06-28,3,67,17,14,45,1591,585,585,6,5
17-15,Municipales,2020,2,2020-06-28,3,67,17,15,31,1469,567,567,7,5
17-16,Municipales,2020,2,2020-06-28,3,67,17,16,37,2225,820,821,8,13
17-17,Municipales,2020,2,2020-06-28,3,67,17,17,12,1566,491,491,9,6
17-18,Municipales,2020,2,2020-06-28,3,68,17,18,12,1466,477,477,7,8
17-19,Municipales,2020,2,2020-06-28,3,68,17,19,4,1248,285,285,11,2
17-20,Municipales,2020,2,2020-06-28,3,68,17,20,3,1333,358,358,12,4
17-21,Municipales,2020,2,2020-06-28,3,68,17,21,36,1408,499,499,8,5
17-22,Municipales,2020,2,2020-06-28,3,68,17,22,18,1215,433,433,6,3
17-23,Municipales,2020,2,2020-06-28,3,68,17,23,4,1417,321,321,7,4
17-24,Municipales,2020,2,2020-06-28,3,68,17,24,24,1171,495,495,9,4
17-25,Municipales,2020,2,2020-06-28,3,68,17,25,25,1851,654,654,20,5
17-26,Municipales,2020,2,2020-06-28,3,68,17,26,25,1419,491,491,9,4
17-27,Municipales,2020,2,2020-06-28,3,68,17,27,18,1615,518,518,9,9
17-28,Municipales,2020,2,2020-06-28,3,68,17,28,31,1630,629,629,11,2
17-29,Municipales,2020,2,2020-06-28,3,68,17,29,33,1775,615,615,6,5
17-30,Municipales,2020,2,2020-06-28,3,68,17,30,32,1322,494,495,14,8
17-31,Municipales,2020,2,2020-06-28,3,68,17,31,24,1413,513,513,8,3
17-32,Municipales,2020,2,2020-06-28,3,68,17,32,27,1472,551,551,7,5
17-33,Municipales,2020,2,2020-06-28,3,68,17,33,28,1444,530,530,1,3
17-34,Municipales,2020,2,2020-06-28,3,68,17,34,26,1440,552,552,13,4
17-35,Municipales,2020,2,2020-06-28,3,68,17,35,27,1292,505,505,15,2
17-36,Municipales,2020,2,2020-06-28,4,66,17,36,20,1475,475,475,7,6
17-37,Municipales,2020,2,2020-06-28,4,66,17,37,33,1473,590,590,5,5
17-38,Municipales,2020,2,2020-06-28,4,66,17,38,20,1466,573,574,8,4
17-39,Municipales,2020,2,2020-06-28,4,66,17,39,12,1423,408,408,2,11
17-40,Municipales,2020,2,2020-06-28,4,66,17,40,53,1517,627,625,9,4
17-41,Municipales,2020,2,2020-06-28,4,66,17,41,54,1537,599,599,6,2
17-42,Municipales,2020,2,2020-06-28,4,66,17,42,38,1598,640,640,6,1
17-43,Municipales,2020,2,2020-06-28,4,66,17,43,43,1504,572,572,6,1
17-44,Municipales,2020,2,2020-06-28,4,66,17,44,37,1545,567,570,11,3
17-45,Municipales,2020,2,2020-06-28,4,66,17,45,51,1552,593,593,4,2
17-46,Municipales,2020,2,2020-06-28,4,66,17,46,46,1535,560,561,4,4
17-47,Municipales,2020,2,2020-06-28,4,66,17,47,77,1481,624,624,5,4
17-48,Municipales,2020,2,2020-06-28,4,66,17,48,40,1381,515,515,7,2
17-49,Municipales,2020,2,2020-06-28,4,66,17,49,37,1391,616,617,0,6
17-50,Municipales,2020,2,2020-06-28,4,66,17,50,42,1460,597,597,3,1
